sample,day_count,expiry_assumption,expiry_adjustment_days,maturity_lower_days,maturity_upper_days,volume_threshold,observations,currencies,first_date,last_date,corr,rmse,mean_gap,median_gap,std_gap,abs_median_gap
all,365,third_wednesday,0,60,95,0,621,10,2010-03-31,2025-06-30,0.4275996887,3.187051341,-1.036770814,-0.05628072856,3.016131888,0.05628072856
all,365,third_wednesday,0,60,90,0,621,10,2010-03-31,2025-06-30,0.4275996887,3.187051341,-1.036770814,-0.05628072856,3.016131888,0.05628072856
all,365,third_wednesday,0,60,85,0,621,10,2010-03-31,2025-06-30,0.4275996887,3.187051341,-1.036770814,-0.05628072856,3.016131888,0.05628072856
all,360,last_trade_monday,-2,55,95,0,621,10,2010-03-31,2025-06-30,0.427590033,3.188256498,-1.033426581,-0.05883230658,3.01855621,0.05883230658
all,360,last_trade_friday,-5,60,95,0,620,10,2010-03-31,2025-06-30,0.4270814406,3.189028627,-1.015166062,-0.05870783722,3.02557534,0.05870783722
all,360,last_trade_friday,-5,65,95,0,620,10,2010-03-31,2025-06-30,0.4270814406,3.189028627,-1.015166062,-0.05870783722,3.02557534,0.05870783722
all,360,last_trade_friday,-5,60,90,0,620,10,2010-03-31,2025-06-30,0.4270814406,3.189028627,-1.015166062,-0.05870783722,3.02557534,0.05870783722
all,360,last_trade_friday,-5,60,85,0,620,10,2010-03-31,2025-06-30,0.4270814406,3.189028627,-1.015166062,-0.05870783722,3.02557534,0.05870783722
all,360,last_trade_friday,-5,60,80,0,620,10,2010-03-31,2025-06-30,0.4270814406,3.189028627,-1.015166062,-0.05870783722,3.02557534,0.05870783722
all,365,last_trade_monday,-2,55,95,0,621,10,2010-03-31,2025-06-30,0.427590033,3.189783357,-1.029517477,-0.05764913116,3.021508388,0.05764913116
all,365,last_trade_friday,-5,60,95,0,620,10,2010-03-31,2025-06-30,0.4270814406,3.191271443,-1.01112155,-0.05533811304,3.029298216,0.05533811304
all,365,last_trade_friday,-5,65,95,0,620,10,2010-03-31,2025-06-30,0.4270814406,3.191271443,-1.01112155,-0.05533811304,3.029298216,0.05533811304
all,365,last_trade_friday,-5,60,90,0,620,10,2010-03-31,2025-06-30,0.4270814406,3.191271443,-1.01112155,-0.05533811304,3.029298216,0.05533811304
all,365,last_trade_friday,-5,60,85,0,620,10,2010-03-31,2025-06-30,0.4270814406,3.191271443,-1.01112155,-0.05533811304,3.029298216,0.05533811304
all,365,last_trade_friday,-5,60,80,0,620,10,2010-03-31,2025-06-30,0.4270814406,3.191271443,-1.01112155,-0.05533811304,3.029298216,0.05533811304
all,360,last_trade_friday,-5,50,95,0,621,10,2010-03-31,2025-06-30,0.4275736101,3.193385656,-1.021966463,-0.06108823663,3.027880427,0.06108823663
all,360,last_trade_friday,-5,55,95,0,621,10,2010-03-31,2025-06-30,0.4275736101,3.193385656,-1.021966463,-0.06108823663,3.027880427,0.06108823663
all,365,last_trade_friday,-5,50,95,0,621,10,2010-03-31,2025-06-30,0.4275736101,3.195572274,-1.017898191,-0.05711261618,3.031561434,0.05711261618
all,365,last_trade_friday,-5,55,95,0,621,10,2010-03-31,2025-06-30,0.4275736101,3.195572274,-1.017898191,-0.05711261618,3.031561434,0.05711261618
all,360,third_wednesday,0,50,95,0,741,10,2010-03-31,2025-06-30,0.439601983,3.211455485,-1.029214422,-0.05975621653,3.044120502,0.05975621653
all,365,third_wednesday,0,50,95,0,741,10,2010-03-31,2025-06-30,0.439601983,3.212026682,-1.025271062,-0.05546018365,3.046055841,0.05546018365
all,360,last_trade_friday,-5,45,95,0,741,10,2010-03-31,2025-06-30,0.4401314843,3.215593259,-1.00768852,-0.05632743781,3.055683994,0.05632743781
all,365,last_trade_friday,-5,45,95,0,741,10,2010-03-31,2025-06-30,0.4401314843,3.217254853,-1.003446188,-0.0535636099,3.058831693,0.0535636099
all,360,last_trade_monday,-2,50,95,0,671,10,2010-03-31,2025-06-30,0.4334949238,3.218300387,-1.054113739,-0.07106394449,3.043041579,0.07106394449
all,365,last_trade_monday,-2,50,95,0,671,10,2010-03-31,2025-06-30,0.4334949238,3.219421043,-1.050315978,-0.05870248507,3.045542865,0.05870248507
all,360,third_wednesday,0,60,80,0,350,10,2010-03-31,2025-06-30,0.4248597121,3.23094444,-1.247886913,-0.1331585511,2.984498191,0.1331585511
all,365,third_wednesday,0,60,80,0,350,10,2010-03-31,2025-06-30,0.4248597121,3.232132173,-1.244278651,-0.1346085944,2.987297443,0.1346085944
all,360,last_trade_monday,-2,45,95,0,991,10,2010-03-31,2025-06-30,0.3952446175,3.290066308,-1.017693275,-0.08106107184,3.130291428,0.08106107184
all,365,last_trade_monday,-2,45,95,0,991,10,2010-03-31,2025-06-30,0.3952446175,3.294457006,-1.014706531,-0.08134690649,3.135879568,0.08134690649
all,360,third_wednesday,0,45,95,0,1201,10,2010-01-31,2025-06-30,0.3723582152,3.318012517,-0.9694522401,-0.06948351896,3.174548875,0.06948351896
all,365,third_wednesday,0,45,95,0,1201,10,2010-01-31,2025-06-30,0.3723582152,3.323579533,-0.9646036589,-0.06698683161,3.18184702,0.06698683161
emerging,365,last_trade_friday,-5,75,95,2500,34,3,2011-09-30,2024-06-30,0.3232728566,4.1350372,-3.6637595,-3.56822362,1.945963695,3.56822362
emerging,360,last_trade_friday,-5,75,95,2500,34,3,2011-09-30,2024-06-30,0.3232728566,4.14530933,-3.681181911,-3.581547077,1.934570912,3.581547077
emerging,365,last_trade_monday,-2,75,95,2500,44,3,2011-09-30,2025-06-30,0.464651616,4.199393022,-3.703721714,-3.605158266,2.002110965,3.605158266
emerging,360,last_trade_monday,-2,75,95,2500,44,3,2011-09-30,2025-06-30,0.464651616,4.206980105,-3.718175431,-3.617975768,1.990965262,3.617975768
emerging,365,last_trade_friday,-5,50,95,2500,55,3,2011-09-30,2025-06-30,0.3795667168,4.446733188,-3.719618249,-3.72235089,2.459235002,3.72235089
emerging,365,last_trade_friday,-5,55,95,2500,55,3,2011-09-30,2025-06-30,0.3795667168,4.446733188,-3.719618249,-3.72235089,2.459235002,3.72235089
emerging,365,last_trade_friday,-5,60,95,2500,55,3,2011-09-30,2025-06-30,0.3795667168,4.446733188,-3.719618249,-3.72235089,2.459235002,3.72235089
emerging,365,last_trade_friday,-5,65,95,2500,55,3,2011-09-30,2025-06-30,0.3795667168,4.446733188,-3.719618249,-3.72235089,2.459235002,3.72235089
emerging,365,last_trade_friday,-5,60,90,2500,55,3,2011-09-30,2025-06-30,0.3795667168,4.446733188,-3.719618249,-3.72235089,2.459235002,3.72235089
emerging,365,last_trade_friday,-5,60,85,2500,55,3,2011-09-30,2025-06-30,0.3795667168,4.446733188,-3.719618249,-3.72235089,2.459235002,3.72235089
emerging,365,last_trade_friday,-5,60,80,2500,55,3,2011-09-30,2025-06-30,0.3795667168,4.446733188,-3.719618249,-3.72235089,2.459235002,3.72235089
emerging,360,last_trade_friday,-5,50,95,2500,55,3,2011-09-30,2025-06-30,0.3795667168,4.454143857,-3.73668526,-3.715301178,2.446509011,3.715301178
emerging,360,last_trade_friday,-5,55,95,2500,55,3,2011-09-30,2025-06-30,0.3795667168,4.454143857,-3.73668526,-3.715301178,2.446509011,3.715301178
emerging,360,last_trade_friday,-5,60,95,2500,55,3,2011-09-30,2025-06-30,0.3795667168,4.454143857,-3.73668526,-3.715301178,2.446509011,3.715301178
emerging,360,last_trade_friday,-5,65,95,2500,55,3,2011-09-30,2025-06-30,0.3795667168,4.454143857,-3.73668526,-3.715301178,2.446509011,3.715301178
emerging,360,last_trade_friday,-5,60,90,2500,55,3,2011-09-30,2025-06-30,0.3795667168,4.454143857,-3.73668526,-3.715301178,2.446509011,3.715301178
emerging,360,last_trade_friday,-5,60,85,2500,55,3,2011-09-30,2025-06-30,0.3795667168,4.454143857,-3.73668526,-3.715301178,2.446509011,3.715301178
emerging,360,last_trade_friday,-5,60,80,2500,55,3,2011-09-30,2025-06-30,0.3795667168,4.454143857,-3.73668526,-3.715301178,2.446509011,3.715301178
emerging,365,last_trade_monday,-2,55,95,2500,55,3,2011-09-30,2025-06-30,0.3794847373,4.468267395,-3.768312707,-3.702808017,2.42322026,3.702808017
emerging,365,last_trade_monday,-2,60,95,2500,55,3,2011-09-30,2025-06-30,0.3794847373,4.468267395,-3.768312707,-3.702808017,2.42322026,3.702808017
emerging,365,last_trade_monday,-2,65,95,2500,55,3,2011-09-30,2025-06-30,0.3794847373,4.468267395,-3.768312707,-3.702808017,2.42322026,3.702808017
emerging,365,last_trade_monday,-2,70,95,2500,55,3,2011-09-30,2025-06-30,0.3794847373,4.468267395,-3.768312707,-3.702808017,2.42322026,3.702808017
emerging,365,last_trade_monday,-2,60,90,2500,55,3,2011-09-30,2025-06-30,0.3794847373,4.468267395,-3.768312707,-3.702808017,2.42322026,3.702808017
emerging,365,last_trade_monday,-2,60,85,2500,55,3,2011-09-30,2025-06-30,0.3794847373,4.468267395,-3.768312707,-3.702808017,2.42322026,3.702808017
emerging,365,last_trade_monday,-2,60,80,2500,55,3,2011-09-30,2025-06-30,0.3794847373,4.468267395,-3.768312707,-3.702808017,2.42322026,3.702808017
emerging,365,last_trade_monday,-2,70,90,2500,55,3,2011-09-30,2025-06-30,0.3794847373,4.468267395,-3.768312707,-3.702808017,2.42322026,3.702808017
emerging,365,last_trade_friday,-5,70,95,2500,51,3,2011-09-30,2025-06-30,0.3360354891,4.474990687,-3.759403482,-3.72235089,2.451586354,3.72235089
emerging,365,last_trade_friday,-5,70,90,2500,51,3,2011-09-30,2025-06-30,0.3360354891,4.474990687,-3.759403482,-3.72235089,2.451586354,3.72235089
emerging,360,last_trade_monday,-2,55,95,2500,55,3,2011-09-30,2025-06-30,0.3794847373,4.476003606,-3.784712671,-3.696026016,2.411702585,3.696026016
emerging,360,last_trade_monday,-2,60,95,2500,55,3,2011-09-30,2025-06-30,0.3794847373,4.476003606,-3.784712671,-3.696026016,2.411702585,3.696026016
emerging,360,last_trade_monday,-2,65,95,2500,55,3,2011-09-30,2025-06-30,0.3794847373,4.476003606,-3.784712671,-3.696026016,2.411702585,3.696026016
emerging,360,last_trade_monday,-2,70,95,2500,55,3,2011-09-30,2025-06-30,0.3794847373,4.476003606,-3.784712671,-3.696026016,2.411702585,3.696026016
emerging,360,last_trade_monday,-2,60,90,2500,55,3,2011-09-30,2025-06-30,0.3794847373,4.476003606,-3.784712671,-3.696026016,2.411702585,3.696026016
emerging,360,last_trade_monday,-2,60,85,2500,55,3,2011-09-30,2025-06-30,0.3794847373,4.476003606,-3.784712671,-3.696026016,2.411702585,3.696026016
emerging,360,last_trade_monday,-2,60,80,2500,55,3,2011-09-30,2025-06-30,0.3794847373,4.476003606,-3.784712671,-3.696026016,2.411702585,3.696026016
emerging,360,last_trade_monday,-2,70,90,2500,55,3,2011-09-30,2025-06-30,0.3794847373,4.476003606,-3.784712671,-3.696026016,2.411702585,3.696026016
emerging,360,last_trade_friday,-5,70,95,2500,51,3,2011-09-30,2025-06-30,0.3360354891,4.481344693,-3.773889436,-3.715301178,2.440699277,3.715301178
emerging,360,last_trade_friday,-5,70,90,2500,51,3,2011-09-30,2025-06-30,0.3360354891,4.481344693,-3.773889436,-3.715301178,2.440699277,3.715301178
emerging,365,third_wednesday,0,55,95,2500,55,3,2011-09-30,2025-06-30,0.3794329511,4.482656627,-3.798711408,-3.690583669,2.401851577,3.690583669
emerging,365,third_wednesday,0,60,95,2500,55,3,2011-09-30,2025-06-30,0.3794329511,4.482656627,-3.798711408,-3.690583669,2.401851577,3.690583669
emerging,365,third_wednesday,0,65,95,2500,55,3,2011-09-30,2025-06-30,0.3794329511,4.482656627,-3.798711408,-3.690583669,2.401851577,3.690583669
emerging,365,third_wednesday,0,70,95,2500,55,3,2011-09-30,2025-06-30,0.3794329511,4.482656627,-3.798711408,-3.690583669,2.401851577,3.690583669
emerging,365,third_wednesday,0,60,90,2500,55,3,2011-09-30,2025-06-30,0.3794329511,4.482656627,-3.798711408,-3.690583669,2.401851577,3.690583669
emerging,365,third_wednesday,0,60,85,2500,55,3,2011-09-30,2025-06-30,0.3794329511,4.482656627,-3.798711408,-3.690583669,2.401851577,3.690583669
emerging,365,third_wednesday,0,70,90,2500,55,3,2011-09-30,2025-06-30,0.3794329511,4.482656627,-3.798711408,-3.690583669,2.401851577,3.690583669
emerging,360,third_wednesday,0,55,95,2500,55,3,2011-09-30,2025-06-30,0.3794329511,4.490565501,-3.814694952,-3.683969124,2.391073104,3.683969124
emerging,360,third_wednesday,0,60,95,2500,55,3,2011-09-30,2025-06-30,0.3794329511,4.490565501,-3.814694952,-3.683969124,2.391073104,3.683969124
emerging,360,third_wednesday,0,65,95,2500,55,3,2011-09-30,2025-06-30,0.3794329511,4.490565501,-3.814694952,-3.683969124,2.391073104,3.683969124
emerging,360,third_wednesday,0,70,95,2500,55,3,2011-09-30,2025-06-30,0.3794329511,4.490565501,-3.814694952,-3.683969124,2.391073104,3.683969124
emerging,360,third_wednesday,0,60,90,2500,55,3,2011-09-30,2025-06-30,0.3794329511,4.490565501,-3.814694952,-3.683969124,2.391073104,3.683969124
emerging,360,third_wednesday,0,60,85,2500,55,3,2011-09-30,2025-06-30,0.3794329511,4.490565501,-3.814694952,-3.683969124,2.391073104,3.683969124
emerging,360,third_wednesday,0,70,90,2500,55,3,2011-09-30,2025-06-30,0.3794329511,4.490565501,-3.814694952,-3.683969124,2.391073104,3.683969124
emerging,365,third_wednesday,0,75,95,2500,51,3,2011-09-30,2025-06-30,0.3360229128,4.50506547,-3.825366636,-3.690583669,2.40321216,3.690583669
emerging,360,third_wednesday,0,75,95,2500,51,3,2011-09-30,2025-06-30,0.3360229128,4.511785046,-3.838948985,-3.683969124,2.393960838,3.683969124
emerging,365,last_trade_monday,-2,45,95,2500,73,3,2011-09-30,2025-06-30,0.3458169296,4.577785638,-3.895915509,-3.72116815,2.420374597,3.72116815
emerging,360,last_trade_monday,-2,45,95,2500,73,3,2011-09-30,2025-06-30,0.3458169296,4.583811533,-3.909364953,-3.72066474,2.409927816,3.72066474
emerging,365,last_trade_monday,-2,50,95,2500,57,3,2011-09-30,2025-06-30,0.3427374323,4.658426707,-3.927679019,-3.72116815,2.527116453,3.72116815
emerging,360,last_trade_monday,-2,50,95,2500,57,3,2011-09-30,2025-06-30,0.3427374323,4.665817493,-3.943604259,-3.72066474,2.515724776,3.72066474
emerging,365,last_trade_friday,-5,45,95,2500,60,3,2011-09-30,2025-06-30,0.3478144012,4.681871815,-3.956512669,-3.94329942,2.524308503,3.94329942
emerging,360,last_trade_friday,-5,45,95,2500,60,3,2011-09-30,2025-06-30,0.3478144012,4.688880974,-3.97245127,-3.959111519,2.512052783,3.959111519
emerging,365,third_wednesday,0,50,95,2500,60,3,2011-09-30,2025-06-30,0.3465684238,4.717191085,-4.031117763,-4.014551468,2.470568723,4.014551468
emerging,360,third_wednesday,0,50,95,2500,60,3,2011-09-30,2025-06-30,0.3465684238,4.724601795,-4.046034377,-4.029387511,2.460150458,4.029387511
emerging,365,third_wednesday,0,45,95,2500,82,3,2011-09-30,2025-06-30,0.2164680747,4.854215478,-3.993615705,-3.734579957,2.776409004,3.734579957
emerging,360,third_wednesday,0,45,95,2500,82,3,2011-09-30,2025-06-30,0.2164680747,4.856643502,-4.005005314,-3.722397006,2.76407134,3.722397006
emerging,365,last_trade_monday,-2,75,95,0,132,3,2011-06-30,2025-06-30,0.048806838,5.209520421,-4.380422223,-4.063659167,2.830494455,4.063659167
emerging,360,last_trade_monday,-2,75,95,0,132,3,2011-06-30,2025-06-30,0.048806838,5.210464733,-4.392201088,-4.06774489,2.81380407,4.06774489
emerging,360,last_trade_friday,-5,75,95,0,82,3,2011-06-30,2024-06-30,-0.1088990727,5.236936046,-4.335500924,-3.990089059,2.955581313,3.990089059
emerging,365,last_trade_friday,-5,75,95,0,82,3,2011-06-30,2024-06-30,-0.1088990727,5.23877509,-4.322269172,-3.972801975,2.978411623,3.972801975
emerging,360,last_trade_friday,-5,75,95,500,53,3,2011-09-30,2024-06-30,-0.2282518167,5.366864959,-4.157307854,-3.447792975,3.42659743,3.447792975
emerging,365,last_trade_friday,-5,75,95,500,53,3,2011-09-30,2024-06-30,-0.2282518167,5.372224323,-4.142927497,-3.41409635,3.452808596,3.41409635
emerging,365,last_trade_friday,-5,70,95,0,174,3,2010-03-31,2025-06-30,-0.02462067376,5.37931717,-4.398960689,-3.982042789,3.105094141,3.982042789
emerging,365,last_trade_friday,-5,70,90,0,174,3,2010-03-31,2025-06-30,-0.02462067376,5.37931717,-4.398960689,-3.982042789,3.105094141,3.982042789
emerging,360,last_trade_friday,-5,70,95,0,174,3,2010-03-31,2025-06-30,-0.02462067376,5.379404552,-4.411733981,-3.998049908,3.086966645,3.998049908
emerging,360,last_trade_friday,-5,70,90,0,174,3,2010-03-31,2025-06-30,-0.02462067376,5.379404552,-4.411733981,-3.998049908,3.086966645,3.998049908
emerging,365,third_wednesday,0,75,95,0,174,3,2010-03-31,2025-06-30,-0.02466755956,5.381416692,-4.458257497,-4.051168312,3.022596895,4.051168312
emerging,360,third_wednesday,0,75,95,0,174,3,2010-03-31,2025-06-30,-0.02466755956,5.382222987,-4.470218504,-4.066160751,3.006228524,4.066160751
emerging,365,last_trade_monday,-2,60,80,0,185,3,2010-03-31,2025-06-30,0.009909297034,5.396795535,-4.461803619,-4.04460564,3.044307272,4.04460564
emerging,360,last_trade_monday,-2,60,80,0,185,3,2010-03-31,2025-06-30,0.009909297034,5.397488397,-4.474521851,-4.057748276,3.026723379,4.057748276
emerging,365,last_trade_friday,-5,50,95,0,187,3,2010-03-31,2025-06-30,0.01522573674,5.406105592,-4.443024805,-4.06060971,3.088123315,4.06060971
emerging,365,last_trade_friday,-5,55,95,0,187,3,2010-03-31,2025-06-30,0.01522573674,5.406105592,-4.443024805,-4.06060971,3.088123315,4.06060971
emerging,360,last_trade_friday,-5,50,95,0,187,3,2010-03-31,2025-06-30,0.01522573674,5.40612084,-4.456008604,-4.059843428,3.069284428,4.059843428
emerging,360,last_trade_friday,-5,55,95,0,187,3,2010-03-31,2025-06-30,0.01522573674,5.40612084,-4.456008604,-4.059843428,3.069284428,4.059843428
emerging,365,last_trade_monday,-2,55,95,0,187,3,2010-03-31,2025-06-30,0.01505325896,5.406856102,-4.480409467,-4.058485459,3.03467813,4.058485459
emerging,360,last_trade_friday,-5,60,95,0,186,3,2010-03-31,2025-06-30,0.01466567064,5.407009466,-4.451803191,-4.032405254,3.077028355,4.032405254
emerging,360,last_trade_friday,-5,65,95,0,186,3,2010-03-31,2025-06-30,0.01466567064,5.407009466,-4.451803191,-4.032405254,3.077028355,4.032405254
emerging,360,last_trade_friday,-5,60,90,0,186,3,2010-03-31,2025-06-30,0.01466567064,5.407009466,-4.451803191,-4.032405254,3.077028355,4.032405254
emerging,360,last_trade_friday,-5,60,85,0,186,3,2010-03-31,2025-06-30,0.01466567064,5.407009466,-4.451803191,-4.032405254,3.077028355,4.032405254
emerging,360,last_trade_friday,-5,60,80,0,186,3,2010-03-31,2025-06-30,0.01466567064,5.407009466,-4.451803191,-4.032405254,3.077028355,4.032405254
emerging,365,last_trade_friday,-5,60,95,0,186,3,2010-03-31,2025-06-30,0.01466567064,5.407091884,-4.438850663,-4.021381615,3.095929342,4.021381615
emerging,365,last_trade_friday,-5,65,95,0,186,3,2010-03-31,2025-06-30,0.01466567064,5.407091884,-4.438850663,-4.021381615,3.095929342,4.021381615
emerging,365,last_trade_friday,-5,60,90,0,186,3,2010-03-31,2025-06-30,0.01466567064,5.407091884,-4.438850663,-4.021381615,3.095929342,4.021381615
emerging,365,last_trade_friday,-5,60,85,0,186,3,2010-03-31,2025-06-30,0.01466567064,5.407091884,-4.438850663,-4.021381615,3.095929342,4.021381615
emerging,365,last_trade_friday,-5,60,80,0,186,3,2010-03-31,2025-06-30,0.01466567064,5.407091884,-4.438850663,-4.021381615,3.095929342,4.021381615
emerging,360,last_trade_monday,-2,55,95,0,187,3,2010-03-31,2025-06-30,0.01505325896,5.407363664,-4.492881147,-4.066563692,3.016997857,4.066563692
emerging,365,last_trade_monday,-2,60,95,0,186,3,2010-03-31,2025-06-30,0.01451664448,5.407475422,-4.47605467,-4.05154555,3.042282977,4.05154555
emerging,365,last_trade_monday,-2,65,95,0,186,3,2010-03-31,2025-06-30,0.01451664448,5.407475422,-4.47605467,-4.05154555,3.042282977,4.05154555
emerging,365,last_trade_monday,-2,70,95,0,186,3,2010-03-31,2025-06-30,0.01451664448,5.407475422,-4.47605467,-4.05154555,3.042282977,4.05154555
emerging,365,last_trade_monday,-2,60,90,0,186,3,2010-03-31,2025-06-30,0.01451664448,5.407475422,-4.47605467,-4.05154555,3.042282977,4.05154555
emerging,365,last_trade_monday,-2,60,85,0,186,3,2010-03-31,2025-06-30,0.01451664448,5.407475422,-4.47605467,-4.05154555,3.042282977,4.05154555
emerging,365,last_trade_monday,-2,70,90,0,186,3,2010-03-31,2025-06-30,0.01451664448,5.407475422,-4.47605467,-4.05154555,3.042282977,4.05154555
emerging,360,last_trade_monday,-2,60,95,0,186,3,2010-03-31,2025-06-30,0.01451664448,5.407891732,-4.488497554,-4.062155984,3.024543729,4.062155984
emerging,360,last_trade_monday,-2,65,95,0,186,3,2010-03-31,2025-06-30,0.01451664448,5.407891732,-4.488497554,-4.062155984,3.024543729,4.062155984
emerging,360,last_trade_monday,-2,70,95,0,186,3,2010-03-31,2025-06-30,0.01451664448,5.407891732,-4.488497554,-4.062155984,3.024543729,4.062155984
emerging,360,last_trade_monday,-2,60,90,0,186,3,2010-03-31,2025-06-30,0.01451664448,5.407891732,-4.488497554,-4.062155984,3.024543729,4.062155984
emerging,360,last_trade_monday,-2,60,85,0,186,3,2010-03-31,2025-06-30,0.01451664448,5.407891732,-4.488497554,-4.062155984,3.024543729,4.062155984
emerging,360,last_trade_monday,-2,70,90,0,186,3,2010-03-31,2025-06-30,0.01451664448,5.407891732,-4.488497554,-4.062155984,3.024543729,4.062155984
emerging,365,third_wednesday,0,55,95,0,187,3,2010-03-31,2025-06-30,0.0149458005,5.408073018,-4.503733302,-4.083701683,3.001971307,4.083701683
emerging,365,third_wednesday,0,60,95,0,187,3,2010-03-31,2025-06-30,0.0149458005,5.408073018,-4.503733302,-4.083701683,3.001971307,4.083701683
emerging,365,third_wednesday,0,60,90,0,187,3,2010-03-31,2025-06-30,0.0149458005,5.408073018,-4.503733302,-4.083701683,3.001971307,4.083701683
emerging,365,third_wednesday,0,60,85,0,187,3,2010-03-31,2025-06-30,0.0149458005,5.408073018,-4.503733302,-4.083701683,3.001971307,4.083701683
emerging,365,third_wednesday,0,65,95,0,186,3,2010-03-31,2025-06-30,0.01442352506,5.408469672,-4.499270672,-4.08113597,3.009451791,4.08113597
emerging,365,third_wednesday,0,70,95,0,186,3,2010-03-31,2025-06-30,0.01442352506,5.408469672,-4.499270672,-4.08113597,3.009451791,4.08113597
emerging,365,third_wednesday,0,70,90,0,186,3,2010-03-31,2025-06-30,0.01442352506,5.408469672,-4.499270672,-4.08113597,3.009451791,4.08113597
emerging,360,third_wednesday,0,55,95,0,187,3,2010-03-31,2025-06-30,0.0149458005,5.408867074,-4.515885477,-4.105124172,2.985007518,4.105124172
emerging,360,third_wednesday,0,60,95,0,187,3,2010-03-31,2025-06-30,0.0149458005,5.408867074,-4.515885477,-4.105124172,2.985007518,4.105124172
emerging,360,third_wednesday,0,60,90,0,187,3,2010-03-31,2025-06-30,0.0149458005,5.408867074,-4.515885477,-4.105124172,2.985007518,4.105124172
emerging,360,third_wednesday,0,60,85,0,187,3,2010-03-31,2025-06-30,0.0149458005,5.408867074,-4.515885477,-4.105124172,2.985007518,4.105124172
emerging,360,third_wednesday,0,65,95,0,186,3,2010-03-31,2025-06-30,0.01442352506,5.40917643,-4.511395529,-4.101811364,2.992430997,4.101811364
emerging,360,third_wednesday,0,70,95,0,186,3,2010-03-31,2025-06-30,0.01442352506,5.40917643,-4.511395529,-4.101811364,2.992430997,4.101811364
emerging,360,third_wednesday,0,70,90,0,186,3,2010-03-31,2025-06-30,0.01442352506,5.40917643,-4.511395529,-4.101811364,2.992430997,4.101811364
emerging,360,last_trade_friday,-5,75,95,100,58,3,2011-09-30,2024-06-30,-0.191802937,5.427081612,-4.297001533,-3.718698332,3.343917163,3.718698332
emerging,365,last_trade_friday,-5,75,95,100,58,3,2011-09-30,2024-06-30,-0.191802937,5.432641076,-4.284093134,-3.722484829,3.369855623,3.722484829
emerging,365,last_trade_friday,-5,45,95,0,223,3,2010-03-31,2025-06-30,0.00581008355,5.434981828,-4.482665302,-4.132480733,3.080143362,4.132480733
emerging,360,last_trade_friday,-5,45,95,0,223,3,2010-03-31,2025-06-30,0.00581008355,5.436003382,-4.496575181,-4.143682094,3.061531592,4.143682094
emerging,365,third_wednesday,0,50,95,0,223,3,2010-03-31,2025-06-30,0.005289176401,5.444373865,-4.555211073,-4.209852779,2.988529667,4.209852779
emerging,360,third_wednesday,0,50,95,0,223,3,2010-03-31,2025-06-30,0.005289176401,5.446138349,-4.568127175,-4.220540824,2.971909068,4.220540824
emerging,365,last_trade_monday,-2,50,95,0,202,3,2010-03-31,2025-06-30,0.01755338995,5.461818077,-4.555395874,-4.130032617,3.020761228,4.130032617
emerging,360,last_trade_monday,-2,50,95,0,202,3,2010-03-31,2025-06-30,0.01755338995,5.463007611,-4.568006911,-4.12984693,3.003736094,4.12984693
emerging,360,last_trade_monday,-2,45,95,0,298,3,2010-03-31,2025-06-30,-0.04258826294,5.47222971,-4.434530553,-4.062155984,3.211674075,4.062155984
emerging,365,last_trade_monday,-2,45,95,0,298,3,2010-03-31,2025-06-30,-0.04258826294,5.474916852,-4.421775533,-4.05154555,3.233838068,4.05154555
emerging,360,last_trade_monday,-2,75,95,1000,56,3,2011-09-30,2025-06-30,-0.006386040588,5.512557668,-4.320975894,-3.708345378,3.454056178,3.708345378
emerging,360,third_wednesday,0,45,95,0,361,3,2010-01-31,2025-06-30,-0.05907021127,5.517107186,-4.330895313,-3.921180468,3.422611136,3.921180468
emerging,365,last_trade_monday,-2,75,95,1000,56,3,2011-09-30,2025-06-30,-0.006386040588,5.517851837,-4.308944474,-3.711988084,3.477884517,3.711988084
emerging,360,last_trade_monday,-2,75,95,500,66,3,2011-09-30,2025-06-30,-0.007720851187,5.519795264,-4.372525962,-3.708345378,3.394666239,3.708345378
emerging,365,third_wednesday,0,45,95,0,361,3,2010-01-31,2025-06-30,-0.05907021127,5.520752101,-4.316382951,-3.911639284,3.446803131,3.911639284
emerging,365,last_trade_monday,-2,75,95,500,66,3,2011-09-30,2025-06-30,-0.007720851187,5.522312714,-4.359528074,-3.711988084,3.415732554,3.711988084
emerging,365,third_wednesday,0,60,80,0,105,3,2010-03-31,2025-06-30,0.08752647533,5.541311318,-4.59887955,-4.151485984,3.106175596,4.151485984
emerging,360,third_wednesday,0,60,80,0,105,3,2010-03-31,2025-06-30,0.08752647533,5.543371885,-4.610826553,-4.159801932,3.091973616,4.159801932
emerging,360,last_trade_friday,-5,75,95,1000,44,3,2011-09-30,2024-06-30,-0.2686221534,5.6242247,-4.256806693,-3.581547077,3.718295468,3.581547077
emerging,365,last_trade_friday,-5,75,95,1000,44,3,2011-09-30,2024-06-30,-0.2686221534,5.633248416,-4.243794294,-3.56822362,3.747379546,3.56822362
emerging,360,last_trade_monday,-2,75,95,100,75,3,2011-09-30,2025-06-30,-0.02197289051,5.838313903,-4.724502879,-4.057748276,3.453109905,4.057748276
emerging,365,last_trade_monday,-2,75,95,100,75,3,2011-09-30,2025-06-30,-0.02197289051,5.841551243,-4.713221748,-4.041554354,3.474218999,4.041554354
emerging,360,third_wednesday,0,55,95,500,83,3,2011-09-30,2025-06-30,-0.06090823473,6.028123645,-4.705497301,-4.038114882,3.790738547,4.038114882
