date,spot_local_per_usd,futures_local_per_usd,futures_log_basis,futures_pct_basis,ccy,yahoo_symbol,us_rate,foreign_rate,assumed_expiry_date,assumed_tau_years,rate_differential_us_minus_foreign,futures_implied_no_arbitrage_gap,futures_implied_no_arbitrage_gap_bps
2017-08-31,17.7875,17.8731007,0.004800865041,0.4812407658,MXN,6M=F,0.0101,0.0739,2017-09-20,0.05479452055,-0.0638,0.008296755452,82.96755452
2017-08-31,1.394700139,1.393534026,-0.0008364533998,-0.08361036702,NZD,6N=F,0.0101,0.0195,2017-09-20,0.05479452055,-0.0094,-0.0003213849067,-3.213849067
2017-08-31,12.9925,13.05057148,0.004459656497,0.4469615564,ZAR,6Z=F,0.0101,0.07173043478,2017-09-20,0.05479452055,-0.06163043478,0.007836666622,78.36666622
2017-09-30,1.275510204,1.275184881,-0.0002550856821,-0.02550531505,AUD,6A=F,0.0103,0.0172,2017-12-20,0.2219178082,-0.0069,0.001276147195,12.76147195
2017-09-30,3.164,3.168066034,0.00128426777,0.1285092795,BRL,6L=F,0.0103,0.0814,2017-12-20,0.2219178082,-0.0711,0.01706262393,170.6262393
2017-09-30,1.2509,1.246494192,-0.00352832772,-0.3522110486,CAD,6C=F,0.0103,0.0098,2017-12-20,0.2219178082,0.0005,-0.003639286624,-36.39286624
2017-09-30,0.9688,0.9635768394,-0.005405957283,-0.5391371391,CHF,6S=F,0.0103,-0.0084525,2017-12-20,0.2219178082,0.0187525,-0.009567470982,-95.67470982
2017-09-30,0.8465250148,0.8457016809,-0.0009730776432,-0.09726043566,EUR,6E=F,0.0103,-0.003293809524,2017-12-20,0.2219178082,0.01359380952,-0.003989786058,-39.89786058
2017-09-30,0.74615729,0.7454341911,-0.0009695670281,-0.09690971498,GBP,6B=F,0.0103,0.0030911,2017-12-20,0.2219178082,0.0072089,-0.002569350316,-25.69350316
2017-09-30,112.64,112.4227038,-0.001930984333,-0.1929121182,JPY,6J=F,0.0103,0.00056,2017-12-20,0.2219178082,0.00974,-0.004092463785,-40.92463785
2017-09-30,18.148,18.2515053,0.005687196761,0.5703399566,MXN,6M=F,0.0103,0.0739,2017-12-20,0.2219178082,-0.0636,0.01980116936,198.0116936
2017-09-30,1.384083045,1.386577946,0.001800943468,0.180256614,NZD,6N=F,0.0103,0.0195,2017-12-20,0.2219178082,-0.0092,0.003842587303,38.42587303
2017-09-30,13.51,13.59619292,0.006359669265,0.63799349,ZAR,6Z=F,0.0103,0.07097272727,2017-12-20,0.2219178082,-0.06067272727,0.01982402792,198.2402792
2017-10-31,1.304121022,1.306506415,0.001827448023,0.1829118824,AUD,6A=F,0.0107,0.017,2017-12-20,0.1369863014,-0.0063,0.002690461722,26.90461722
2017-10-31,3.2705,3.277076823,0.002008934228,0.2010953488,BRL,6L=F,0.0107,0.0739,2017-12-20,0.1369863014,-0.0632,0.01066646847,106.6646847
2017-10-31,1.2894,1.289407504,5.819933661e-06,0.0005819950597,CAD,6C=F,0.0107,0.0096,2017-12-20,0.1369863014,0.0011,-0.0001448649978,-1.448649978
2017-10-31,0.9968,0.9949258663,-0.001881919865,-0.1880150164,CHF,6S=F,0.0107,-0.009251852222,2017-12-20,0.1369863014,0.01995185222,-0.004615050307,-46.15050307
2017-10-31,0.8585164835,0.857669755,-0.0009867560262,-0.09862693426,EUR,6E=F,0.0107,-0.003295454545,2017-12-20,0.1369863014,0.01399545455,-0.00290394158,-29.0394158
2017-10-31,0.7529553497,0.7525020809,-0.0006021675737,-0.06019863072,GBP,6B=F,0.0107,0.0038187,2017-12-20,0.1369863014,0.0068813,-0.001544811409,-15.44811409
2017-10-31,113.63,113.6234494,-5.765024167e-05,-0.005764857993,JPY,6J=F,0.0107,0.00063,2017-12-20,0.1369863014,0.01007,-0.001437102296,-14.37102296
2017-10-31,19.129,19.18649266,0.003001016176,0.3005523733,MXN,6M=F,0.0107,0.074,2017-12-20,0.1369863014,-0.0633,0.01167224905,116.7224905
2017-10-31,1.459854015,1.46284375,0.002045874605,0.2047968834,NZD,6N=F,0.0107,0.0194,2017-12-20,0.1369863014,-0.0087,0.003237655427,32.37655427
2017-10-31,14.1325,14.17936942,0.003310940755,0.3316427974,ZAR,6Z=F,0.0107,0.07254583333,2017-12-20,0.1369863014,-0.06184583333,0.01178297272,117.8297272
2017-11-30,1.320655045,1.321877055,0.0009248785429,0.0925306375,AUD,6A=F,0.0123,0.0172,2017-12-20,0.05479452055,-0.0049,0.001193371694,11.93371694
2017-11-30,3.2843,3.261578557,-0.006942241347,-0.6918199656,BRL,6L=F,0.0123,0.0739,2017-12-20,0.05479452055,-0.0616,-0.003566898881,-35.66898881
2017-11-30,1.2884,1.289989665,0.001233067874,0.1233828415,CAD,6C=F,0.0123,0.0088,2017-12-20,0.05479452055,0.0035,0.001041287053,10.41287053
2017-11-30,0.9838,0.9831875165,-0.0006227629626,-0.0622569086,CHF,6S=F,0.0123,-0.009066421667,2017-12-20,0.05479452055,0.02136642167,-0.001793525794,-17.93525794
2017-11-30,0.8404773912,0.8397716163,-0.0008400837037,-0.08397309322,EUR,6E=F,0.0123,-0.00329,2017-12-20,0.05479452055,0.01559,-0.001694330279,-16.94330279
2017-11-30,0.7404116689,0.7390982756,-0.001775444158,-0.177386899,GBP,6B=F,0.0123,0.0051857,2017-12-20,0.05479452055,0.0071143,-0.002165268816,-21.65268816
2017-11-30,112.3,112.4606423,0.001429452453,0.1430474607,JPY,6J=F,0.0123,0.00063,2017-12-20,0.05479452055,0.01167,0.0007900003982,7.900003982
2017-11-30,18.6335,18.6950826,0.003299490506,0.3304939816,MXN,6M=F,0.0123,0.0741,2017-12-20,0.05479452055,-0.0618,0.006685791876,66.85791876
2017-11-30,1.459854015,1.463485984,0.002484809678,0.2487899376,NZD,6N=F,0.0123,0.0193,2017-12-20,0.05479452055,-0.007,0.002868371322,28.68371322
2017-11-30,13.6425,13.76462483,0.008911962652,0.8951792424,ZAR,6Z=F,0.0123,0.0745,2017-12-20,0.05479452055,-0.0622,0.01232018183,123.2018183
2017-12-31,1.279590531,1.280081939,0.0003839614798,0.03840352024,AUD,6A=F,0.0132,0.0177,2018-03-21,0.2191780822,-0.0045,0.00137026285,13.7026285
2017-12-31,3.3121,3.318400558,0.001900477977,0.190228503,BRL,6L=F,0.0132,0.0689,2018-03-21,0.2191780822,-0.0557,0.01410869716,141.0869716
2017-12-31,1.2517,1.252505034,0.0006429456253,0.06431523591,CAD,6C=F,0.0132,0.0096,2018-03-21,0.2191780822,0.0036,-0.0001460954706,-1.460954706
2017-12-31,0.9738,0.9683354852,-0.005627340868,-0.5611537044,CHF,6S=F,0.0132,-0.008643055556,2018-03-21,0.2191780822,0.02184305556,-0.01041485989,-104.1485989
2017-12-31,0.8318083514,0.8312897455,-0.0006236623803,-0.06234679434,EUR,6E=F,0.0132,-0.003278947368,2018-03-21,0.2191780822,0.01647894737,-0.004235486461,-42.35486461
2017-12-31,0.7391529307,0.7390982756,-7.394568985e-05,-0.007394295593,GBP,6B=F,0.0132,0.0051871,2018-03-21,0.2191780822,0.0080129,-0.001830197745,-18.30197745
2017-12-31,112.69,112.5365726,-0.00136242742,-0.1361499737,JPY,6J=F,0.0132,0.00063,2018-03-21,0.2191780822,0.01257,-0.004117495913,-41.17495913
2017-12-31,19.6395,19.73554307,0.004878382462,0.4890301143,MXN,6M=F,0.0132,0.0756,2018-03-21,0.2191780822,-0.0624,0.01855509479,185.5509479
2017-12-31,1.408450704,1.411034286,0.00183266247,0.1834342822,NZD,6N=F,0.0132,0.0188,2018-03-21,0.2191780822,-0.0056,0.00306005973,30.6005973
2017-12-31,12.375,12.40310114,0.002268224983,0.2270799351,ZAR,6Z=F,0.0132,0.07535789474,2018-03-21,0.2191780822,-0.06215789474,0.01589187314,158.9187314
2018-01-31,1.239310943,1.242390374,0.002481710485,0.2484792477,AUD,6A=F,0.0141,0.0179,2018-03-21,0.1342465753,-0.0038,0.002991847471,29.91847471
2018-01-31,3.1782,3.162555463,-0.00493460704,-0.4922451868,BRL,6L=F,0.0141,0.0689,2018-03-21,0.1342465753,-0.0548,0.002422105289,24.22105289
2018-01-31,1.2293,1.229936701,0.0005178033869,0.05179374703,CAD,6C=F,0.0141,0.01164,2018-03-21,0.1342465753,0.00246,0.0001875568116,1.875568116
2018-01-31,0.9321,0.9279881198,-0.004421174323,-0.4411415319,CHF,6S=F,0.0141,-0.0087154745,2018-03-21,0.1342465753,0.0228154745,-0.007484073639,-74.84073639
2018-01-31,0.8046346958,0.8047642273,0.0001609687467,0.01609817028,EUR,6E=F,0.0141,-0.003284545455,2018-03-21,0.1342465753,0.01738454545,-0.002172846944,-21.72846944
2018-01-31,0.704721635,0.7049203623,0.0002819543415,0.02819940943,GBP,6B=F,0.0141,0.005225,2018-03-21,0.1342465753,0.008875,-0.0009094840147,-9.094840147
2018-01-31,109.31,108.9918282,-0.00291497339,-0.291072898,JPY,6J=F,0.0141,0.00068,2018-03-21,0.1342465753,0.01342,-0.004716562431,-47.16562431
2018-01-31,18.6215,18.65671699,0.001889414454,0.1891200522,MXN,6M=F,0.0141,0.077,2018-03-21,0.1342465753,-0.0629,0.01033352404,103.3352404
2018-01-31,1.356483993,1.359249673,0.002036783561,0.2038859214,NZD,6N=F,0.0141,0.0188,2018-03-21,0.1342465753,-0.0047,0.002667742465,26.67742465
2018-01-31,11.89,11.89414264,0.0003483533317,0.03484140137,ZAR,6Z=F,0.0141,0.07320909091,2018-03-21,0.1342465753,-0.05910909091,0.008283546358,82.83546358
2018-02-28,1.281886938,1.285677513,0.002952664588,0.2957027995,AUD,6A=F,0.0157,0.0177,2018-03-21,0.05753424658,-0.002,0.003067733081,30.67733081
2018-02-28,3.2428,3.244646315,0.0005691963949,0.05693584179,BRL,6L=F,0.0157,0.0664,2018-03-21,0.05753424658,-0.0507,0.003486182696,34.86182696
2018-02-28,1.2806,1.282709042,0.001645562175,0.1646916855,CAD,6C=F,0.0157,0.011625,2018-03-21,0.05753424658,0.004075,0.00141111012,14.1111012
2018-02-28,0.943,0.9425959332,-0.0004285826048,-0.04284907764,CHF,6S=F,0.0157,-0.008715625,2018-03-21,0.05753424658,0.024415625,-0.001833317194,-18.33317194
2018-02-28,0.8189337483,0.8185315858,-0.0004912011649,-0.04910805454,EUR,6E=F,0.0157,-0.003285,2018-03-21,0.05753424658,0.018985,-0.001583488836,-15.83488836
2018-02-28,0.7249528781,0.7257947517,0.001160606698,0.1161280462,GBP,6B=F,0.0157,0.0054683,2018-03-21,0.05753424658,0.0102317,0.0005719335472,5.719335472
2018-02-28,106.62,106.5416553,-0.0007350735923,-0.07348034919,JPY,6J=F,0.0157,0.00068,2018-03-21,0.05753424658,0.01502,-0.001599237976,-15.99237976
2018-02-28,18.8405,18.90001887,0.00315411237,0.3159091816,MXN,6M=F,0.0157,0.0784,2018-03-21,0.05753424658,-0.0627,0.00676150963,67.6150963
2018-02-28,1.383700014,1.386385681,0.001939050582,0.1940931756,NZD,6N=F,0.0157,0.0191,2018-03-21,0.05753424658,-0.0034,0.00213466702,21.3466702
2018-02-28,11.78,11.83081976,0.004304792642,0.4314071571,ZAR,6Z=F,0.0157,0.071185,2018-03-21,0.05753424658,-0.055485,0.007497080313,74.97080313
2018-03-31,1.300390117,1.302931624,0.001952511789,0.1954419182,AUD,6A=F,0.017,0.0193,2018-06-20,0.2219178082,-0.0023,0.002462922748,24.62922748
2018-03-31,3.3045,3.323915529,0.005858288232,0.5875481561,BRL,6L=F,0.017,0.0639,2018-06-20,0.2219178082,-0.0469,0.01626623344,162.6623344
2018-03-31,1.2891,1.28974016,0.0004964709228,0.04965941849,CAD,6C=F,0.017,0.01095,2018-06-20,0.2219178082,0.00605,-0.0008461318169,-8.461318169
2018-03-31,0.9532,0.9511128506,-0.002192024488,-0.2189623757,CHF,6S=F,0.017,-0.0079524075,2018-06-20,0.2219178082,0.0249524075,-0.00772940807,-77.2940807
2018-03-31,0.8116883117,0.8128759206,0.001462064837,0.1463134175,EUR,6E=F,0.017,-0.003279047619,2018-06-20,0.2219178082,0.02027904762,-0.003038216963,-30.38216963
2018-03-31,0.7129108149,0.7131650347,0.0003565306509,0.03565942156,GBP,6B=F,0.017,0.0062842,2018-06-20,0.2219178082,0.0107158,-0.002021496198,-20.21496198
2018-03-31,106.2,106.3151138,0.001083346704,0.1083933736,JPY,6J=F,0.017,0.00097,2018-06-20,0.2219178082,0.01603,-0.002473995762,-24.73995762
2018-03-31,18.1676,18.23154027,0.003513288241,0.3519467072,MXN,6M=F,0.017,0.0786,2018-06-20,0.2219178082,-0.0616,0.01718342523,171.8342523
2018-03-31,1.381406272,1.385041546,0.002628118444,0.2631574974,NZD,6N=F,0.017,0.0193,2018-06-20,0.2219178082,-0.0023,0.003138529403,31.38529403
2018-03-31,11.815,11.87295948,0.004893591506,0.490558468,ZAR,6Z=F,0.017,0.070625,2018-06-20,0.2219178082,-0.053625,0.01679393397,167.9393397
2018-04-30,1.325732467,1.328021211,0.001724911197,0.1726399712,AUD,6A=F,0.0176,0.0206,2018-06-20,0.1397260274,-0.003,0.002144089279,21.44089279
2018-04-30,3.4854,3.481287929,-0.001180495321,-0.1179798811,BRL,6L=F,0.0176,0.0639,2018-06-20,0.1397260274,-0.0463,0.005288819747,52.88819747
2018-04-30,1.2818,1.283861812,0.001607235951,0.1608528247,CAD,6C=F,0.0176,0.01165,2018-06-20,0.1397260274,0.00595,0.0007758660878,7.758660878
2018-04-30,0.9911,0.9869719265,-0.004173841626,-0.4165143256,CHF,6S=F,0.0176,-0.0080023515,2018-06-20,0.1397260274,0.0256023515,-0.007751156494,-77.51156494
2018-04-30,0.82822594,0.8269588771,-0.001531023259,-0.152985184,EUR,6E=F,0.0176,-0.0032845,2018-06-20,0.1397260274,0.0208845,-0.004449131478,-44.49131478
2018-04-30,0.7272198386,0.7270083798,-0.0002908192892,-0.02907770054,GBP,6B=F,0.0176,0.0075629,2018-06-20,0.1397260274,0.0100371,-0.001693263399,-16.93263399
2018-04-30,109.28,109.194143,-0.000785969293,-0.07856605001,JPY,6J=F,0.0176,0.00097,2018-06-20,0.1397260274,0.01663,-0.003109613129,-31.09613129
2018-04-30,18.7715,18.75117178,-0.001083516981,-0.1082930188,MXN,6M=F,0.0176,0.0786,2018-06-20,0.1397260274,-0.061,0.007439770691,74.39770691
2018-04-30,1.419849496,1.420858153,0.0007101447495,0.0710396962,NZD,6N=F,0.0176,0.0201,2018-06-20,0.1397260274,-0.0025,0.001059459818,10.59459818
2018-04-30,12.4775,12.4960946,0.00148914127,0.1490250591,ZAR,6Z=F,0.0176,0.06978947368,2018-06-20,0.1397260274,-0.05218947368,0.008781369099,87.81369099
2018-05-31,1.321003963,1.321527722,0.0003964070856,0.03964856653,AUD,6A=F,0.0186,0.0196,2018-06-20,0.05479452055,-0.001,0.0004512016062,4.512016062
2018-05-31,3.7262,3.75164128,0.006804471293,0.6827674306,BRL,6L=F,0.0186,0.0639,2018-06-20,0.05479452055,-0.0453,0.009286663074,92.86663074
2018-05-31,1.297,1.295085185,-0.001477432208,-0.1476341342,CAD,6C=F,0.0186,0.01246,2018-06-20,0.05479452055,0.00614,-0.001813870564,-18.13870564
2018-05-31,0.9844,0.98386464,-0.0005439919193,-0.05438439825,CHF,6S=F,0.0186,-0.007861775,2018-06-20,0.05479452055,0.026461775,-0.001993952193,-19.93952193
2018-05-31,0.8568980291,0.8546643123,-0.00261015099,-0.2606747507,EUR,6E=F,0.0186,-0.003252272727,2018-06-20,0.05479452055,0.02185227273,-0.003807535797,-38.07535797
2018-05-31,0.7525020694,0.7519362209,-0.0007522388737,-0.07519560129,GBP,6B=F,0.0186,0.0064355,2018-06-20,0.05479452055,0.0121645,-0.001418786819,-14.18786819
2018-05-31,108.73,108.5187185,-0.001945066431,-0.1943176015,JPY,6J=F,0.0186,0.00078,2018-06-20,0.05479452055,0.01782,-0.002921504787,-29.21504787
2018-05-31,20.0005,20.00800334,0.0003750871076,0.03751574616,MXN,6M=F,0.0186,0.0789,2018-06-20,0.05479452055,-0.0603,0.003679196697,36.79196697
2018-05-31,1.427755568,1.42795949,0.0001428167995,0.01428269983,NZD,6N=F,0.0186,0.0201,2018-06-20,0.05479452055,-0.0015,0.0002250085803,2.250085803
2018-05-31,12.6825,12.74697231,0.005070686703,0.5083564392,ZAR,6Z=F,0.0186,0.07005909091,2018-06-20,0.05479452055,-0.05145909091,0.007890362917,78.90362917
2018-06-30,1.351533991,1.351899383,0.0002703171655,0.02703537044,AUD,6A=F,0.019,0.0207,2018-09-19,0.2219178082,-0.0017,0.0006475774394,6.475774394
2018-06-30,3.8561,3.855793303,-7.953882388e-05,-0.007953566076,BRL,6L=F,0.019,0.0639,2018-09-19,0.2219178082,-0.0449,0.009884570765,98.84570765
2018-06-30,1.314,1.314405882,0.0003088424238,0.03088901205,CAD,6C=F,0.019,0.012375,2018-09-19,0.2219178082,0.006625,-0.001161363056,-11.61363056
2018-06-30,0.9922,0.984736632,-0.00755047315,-0.7522039934,CHF,6S=F,0.019,-0.007904771429,2018-09-19,0.2219178082,0.02690477143,-0.01352112106,-135.2112106
2018-06-30,0.8563843453,0.8560544831,-0.0003852543063,-0.03851801054,EUR,6E=F,0.019,-0.00322047619,2018-09-19,0.2219178082,0.02222047619,-0.00531637368,-53.1637368
2018-06-30,0.757747973,0.7576331334,-0.0001515652795,-0.0151553794,GBP,6B=F,0.019,0.0063868,2018-09-19,0.2219178082,0.0126132,-0.002950658978,-29.50658978
2018-06-30,110.71,110.7542355,0.0003994824512,0.03995622549,JPY,6J=F,0.019,0.00078,2018-09-19,0.2219178082,0.01822,-0.003643860015,-36.43860015
2018-06-30,19.6495,19.92031856,0.01368835151,1.378246593,MXN,6M=F,0.019,0.0802,2018-09-19,0.2219178082,-0.0612,0.02726972137,272.6972137
2018-06-30,1.476450613,1.477104905,0.0004430537344,0.04431518972,NZD,6N=F,0.019,0.0201,2018-09-19,0.2219178082,-0.0011,0.0006871633234,6.871633234
2018-06-30,13.7125,13.75989046,0.003450046139,0.3456004398,ZAR,6Z=F,0.019,0.07034285714,2018-09-19,0.2219178082,-0.05134285714,0.01484394046,148.4394046
2018-07-31,1.344447432,1.34444746,2.089928952e-08,2.089928963e-06,AUD,6A=F,0.0196,0.0202,2018-09-19,0.1369863014,-0.0006,8.221268011e-05,0.8221268011
2018-07-31,3.745,3.755163451,0.002710196231,0.2713872133,BRL,6L=F,0.0196,0.0639,2018-09-19,0.1369863014,-0.0443,0.008778689382,87.78689382
2018-07-31,1.3017,1.29954513,-0.001656799095,-0.1655427361,CAD,6C=F,0.0196,0.01375,2018-09-19,0.1369863014,0.00585,-0.002458168958,-24.58168958
2018-07-31,0.9895,0.9861932373,-0.0033474486,-0.3341852141,CHF,6S=F,0.0196,-0.007804359091,2018-09-19,0.1369863014,0.02740435909,-0.007101470394,-71.01470394
2018-07-31,0.8542627712,0.8541168646,-0.0001708128725,-0.01707982848,EUR,6E=F,0.0196,-0.003207272727,2018-09-19,0.1369863014,0.02280727273,-0.003295096808,-32.95096808
2018-07-31,0.7619047619,0.7614986311,-0.0005331888377,-0.05330467178,GBP,6B=F,0.0196,0.0074619,2018-09-19,0.1369863014,0.0121381,-0.002195942262,-21.95942262
2018-07-31,111.88,111.7318474,-0.00132508784,-0.1324210299,JPY,6J=F,0.0196,0.00091,2018-09-19,0.1369863014,0.01869,-0.003885361813,-38.85361813
2018-07-31,18.598,18.68460337,0.00464578762,0.4656596023,MXN,6M=F,0.0196,0.0815,2018-09-19,0.1369863014,-0.0619,0.01312523968,131.2523968
2018-07-31,1.467997651,1.4662757,-0.001173681787,-0.1172993292,NZD,6N=F,0.0196,0.0194,2018-09-19,0.1369863014,0.0002,-0.001201079047,-12.01079047
2018-07-31,13.095,13.11905583,0.001835339114,0.1837024379,ZAR,6Z=F,0.0196,0.07068181818,2018-09-19,0.1369863014,-0.05108181818,0.008832848454,88.32848454
2018-08-31,1.390433815,1.39275767,0.001669921414,0.167131651,AUD,6A=F,0.0203,0.0196,2018-09-19,0.05205479452,0.0007,0.001633483058,16.33483058
2018-08-31,4.128,4.135649377,0.001851332047,0.185304682,BRL,6L=F,0.0203,0.0639,2018-09-19,0.05205479452,-0.0436,0.004120921088,41.20921088
2018-08-31,1.3072,1.304716571,-0.001901614951,-0.1899808027,CAD,6C=F,0.0203,0.01488,2018-09-19,0.05205479452,0.00542,-0.002183751938,-21.83751938
2018-08-31,0.9698,0.9683354852,-0.001511261791,-0.151012041,CHF,6S=F,0.0203,-0.007772809091,2018-09-19,0.05205479452,0.02807280909,-0.0029725861,-29.725861
2018-08-31,0.8623663332,0.8614006398,-0.001120445503,-0.1119818039,EUR,6E=F,0.0203,-0.00319,2018-09-19,0.05205479452,0.02349,-0.002343212627,-23.43212627
2018-08-31,0.7713668621,0.7713668912,3.781152486e-08,3.781152569e-06,GBP,6B=F,0.0203,0.0080519,2018-09-19,0.05205479452,0.0122481,-0.0006375345172,-6.375345172
2018-08-31,110.98,110.9016306,-0.0007064076439,-0.07061581967,JPY,6J=F,0.0203,0.00091,2018-09-19,0.05205479452,0.01939,-0.00171575011,-17.1575011
2018-08-31,19.2135,19.13143333,-0.004280450379,-0.4271302309,MXN,6M=F,0.0203,0.0814,2018-09-19,0.05205479452,-0.0611,-0.001099902434,-10.99902434
2018-08-31,1.51194436,1.512630532,0.0004537310717,0.04538340232,NZD,6N=F,0.0203,0.019,2018-09-19,0.05205479452,0.0013,0.0003860598388,3.860598388
2018-08-31,14.7,14.72754007,0.001871721138,0.1873473901,ZAR,6Z=F,0.0203,0.07123636364,2018-09-19,0.05205479452,-0.05093636364,0.00452320308,45.2320308
2018-09-30,1.381597126,1.384274622,0.001936095693,0.1937971137,AUD,6A=F,0.0213,0.0193,2018-12-19,0.2191780822,0.002,0.001497739529,14.97739529
2018-09-30,3.9995,4.004003952,0.001125495259,0.1126128867,BRL,6L=F,0.0213,0.0639,2018-12-19,0.2191780822,-0.0426,0.01046248156,104.6248156
2018-09-30,1.2922,1.291739304,-0.0003565844084,-0.03565208397,CAD,6C=F,0.0213,0.015175,2018-12-19,0.2191780822,0.006125,-0.001699050162,-16.99050162
2018-09-30,0.9758,0.9723843389,-0.003506510653,-0.3500370024,CHF,6S=F,0.0213,-0.007802838889,2018-12-19,0.2191780822,0.02910283889,-0.009885215067,-98.85215067
2018-09-30,0.860437102,0.8602890518,-0.0001720788504,-0.01720640457,EUR,6E=F,0.0213,-0.0031885,2018-12-19,0.2191780822,0.0244885,-0.005539421316,-55.39421316
2018-09-30,0.7661074083,0.766342219,0.0003064514843,0.03064984454,GBP,6B=F,0.0213,0.0080093,2018-12-19,0.2191780822,0.0132907,-0.002606578653,-26.06578653
2018-09-30,113.48,113.4558709,-0.000212651231,-0.02126286224,JPY,6J=F,0.0213,0.0005,2018-12-19,0.2191780822,0.0208,-0.004771555341,-47.71555341
2018-09-30,18.705,18.75820692,0.002840491483,0.2844529502,MXN,6M=F,0.0213,0.0817,2018-12-19,0.2191780822,-0.0604,0.01607884765,160.7884765
2018-09-30,1.507159005,1.508068155,0.0006030390693,0.06032209339,NZD,6N=F,0.0213,0.019,2018-12-19,0.2191780822,0.0023,9.892948029e-05,0.9892948029
2018-09-30,14.155,14.17936942,0.001720131758,0.1721612034,ZAR,6Z=F,0.0213,0.07144210526,2018-12-19,0.2191780822,-0.05014210526,0.01271018223,127.1018223
2018-10-31,1.410437236,1.4134276,0.002117923974,0.2120168359,AUD,6A=F,0.0225,0.0193,2018-12-19,0.1342465753,0.0032,0.001688334933,16.88334933
2018-10-31,3.7129,3.717472205,0.001230679992,0.1231437589,BRL,6L=F,0.0225,0.064,2018-12-19,0.1342465753,-0.0415,0.006801912869,68.01912869
2018-10-31,1.3129,1.316395722,0.00265905768,0.2662596109,CAD,6C=F,0.0225,0.0166,2018-12-19,0.1342465753,0.0059,0.001867002885,18.67002885
2018-10-31,1.0057,1.004217696,-0.001474990082,-0.1473902819,CHF,6S=F,0.0225,-0.008310764286,2018-12-19,0.1342465753,0.03081076429,-0.005611229671,-56.11229671
2018-10-31,0.8824567596,0.8825346139,8.822061706e-05,0.008822450861,EUR,6E=F,0.0225,-0.003176956522,2018-12-19,0.1342465753,0.02567695652,-0.003358822861,-33.58822861
2018-10-31,0.7825338446,0.7824113835,-0.0001565052678,-0.01564930215,GBP,6B=F,0.0225,0.0080618,2018-12-19,0.1342465753,0.0144382,-0.002094784172,-20.94784172
2018-10-31,112.86,112.8923017,0.000286169035,0.02862099853,JPY,6J=F,0.0225,0.0005,2018-12-19,0.1342465753,0.022,-0.002667255623,-26.67255623
2018-10-31,20.255,20.34587944,0.004476730146,0.4486765672,MXN,6M=F,0.0225,0.0817,2018-12-19,0.1342465753,-0.0592,0.01242412741,124.2412741
2018-10-31,1.531393568,1.533036946,0.001072550182,0.107312557,NZD,6N=F,0.0225,0.0189,2018-12-19,0.1342465753,0.0036,0.0005892625107,5.892625107
2018-10-31,14.76,14.76014772,1.000796796e-05,0.001000801804,ZAR,6Z=F,0.0225,0.07193913043,2018-12-19,0.1342465753,-0.04943913043,0.006647041917,66.47041917
2018-11-30,1.367801942,1.368925426,0.0008210416077,0.08213787546,AUD,6A=F,0.0233,0.0194,2018-12-19,0.05205479452,0.0039,0.000618027909,6.18027909
2018-11-30,3.8571,3.863241136,0.001590897989,0.1592164139,BRL,6L=F,0.0233,0.064,2018-12-19,0.05205479452,-0.0407,0.003709528126,37.09528126
2018-11-30,1.3282,1.32863877,0.0003302946479,0.03303492011,CAD,6C=F,0.0233,0.017125,2018-12-19,0.05205479452,0.006175,8.85629169e-06,0.0885629169
2018-11-30,0.9987,0.9985022362,-0.0001980408654,-0.01980212566,CHF,6S=F,0.0233,-0.00815,2018-12-19,0.05205479452,0.03145,-0.001835164153,-18.35164153
2018-11-30,0.8831581736,0.8832361753,8.831735894e-05,0.008832125903,EUR,6E=F,0.0233,-0.003163636364,2018-12-19,0.05205479452,0.02646363636,-0.001289241794,-12.89241794
2018-11-30,0.782962731,0.78425222,0.001645580635,0.1646935346,GBP,6B=F,0.0233,0.0087483,2018-12-19,0.05205479452,0.0145517,0.0008880948819,8.880948819
2018-11-30,113.54,113.4816154,-0.0005143526586,-0.05142204019,JPY,6J=F,0.0233,0.0005,2018-12-19,0.05205479452,0.0228,-0.001701201974,-17.01201974
2018-11-30,20.2975,20.44989744,0.007480141389,0.7508187532,MXN,6M=F,0.0233,0.0837,2018-12-19,0.05205479452,-0.0604,0.01062425098,106.2425098
2018-11-30,1.453488372,1.455392243,0.001309005751,0.1309862873,NZD,6N=F,0.0233,0.0198,2018-12-19,0.05205479452,0.0035,0.00112681397,11.2681397
2018-11-30,13.84,13.91304377,0.005263850407,0.5277728808,ZAR,6Z=F,0.0233,0.07320434783,2018-12-19,0.05205479452,-0.04990434783,0.007861610979,78.61610979
2018-12-31,1.419244962,1.419446377,0.0001419068178,0.0141916887,AUD,6A=F,0.0237,0.0202,2019-03-20,0.2164383562,0.0035,-0.0006156274288,-6.156274288
2018-12-31,3.8804,3.87521806,-0.001336306206,-0.1335413747,BRL,6L=F,0.0237,0.064,2019-03-20,0.2164383562,-0.0403,0.007386159547,73.86159547
2018-12-31,1.3644,1.362212262,-0.001604730132,-0.1603443241,CAD,6C=F,0.0237,0.0166,2019-03-20,0.2164383562,0.0071,-0.003141442461,-31.41442461
2018-12-31,0.9832,0.9761811832,-0.007164350517,-0.7138747736,CHF,6S=F,0.0237,-0.00776,2019-03-20,0.2164383562,0.03146,-0.0139735012,-139.735012
2018-12-31,0.8729050279,0.8725241789,-0.0004363959059,-0.04363006991,EUR,6E=F,0.0237,-0.003118947368,2019-03-20,0.2164383562,0.02681894737,-0.006241044788,-62.41044788
